0.356909,0.352881,0.602637,1.404272,0.983716,0.547852,1.030444,2.213159,2.159985
0.878174,0.758936,0.849976,1.252002,0.666284,0.470508,0.767798,1.834497,1.90459
0.808081,0.816138,0.927319,1.164185,0.663061,0.462451,0.774243,1.804688,1.925537
0.855615,0.841919,0.953906,1.227832,0.692065,0.475342,0.850781,1.85061,1.911035
0.999829,1.477588,1.032861,1.591992,1.028027,0.498706,0.944238,1.614551,0.814526
0.770215,1.392993,1.021582,0.978076,0.784717,0.444727,0.525293,1.525928,0.95874
0.876562,1.463892,0.993384,1.473559,0.919263,0.469702,0.591357,1.55896,1.013525
0.939404,1.490479,0.999023,1.488867,0.907983,0.464062,0.585718,1.544458,1.007886
1.010303,1.570239,1.094092,1.505786,0.980493,0.490649,0.91604,1.800659,1.027222
1.021582,1.201245,0.903955,1.351099,0.817749,0.459229,0.741211,1.679004,1.09248
0.979688,1.269727,0.93457,1.320483,0.792773,0.44231,0.722681,1.567017,1.057837
0.999023,1.281811,0.901538,1.34707,0.804858,0.483398,0.68562,1.641943,1.121484
1.019971,1.341431,0.916846,1.456641,1.086841,0.486621,0.899927,1.617773,0.943433
1.250391,1.326123,1.081201,1.442139,1.250391,0.655005,0.949878,1.767627,1.038501
0.613916,1.1948,1.032056,0.957129,1.134375,0.680786,0.508374,1.615356,1.051392
1.148071,1.311621,1.027222,1.422803,1.128735,0.518042,0.914429,1.475977,0.456812
1.429248,1.390576,1.015942,1.742651,1.172241,0.548657,0.92168,1.461475,0.751685
1.51062,1.057031,0.720264,1.930371,1.172241,0.523682,0.840308,1.836914,0.789551
1.54043,1.135181,0.787939,1.726538,1.011108,0.303735,1.098926,1.382519,0.787939
1.563794,1.243945,0.786328,1.766016,1.053809,0.307764,1.061865,1.386548,0.7823
1.173853,1.284228,0.788745,1.234277,0.798413,0.433447,0.744434,1.427637,0.866895
1.223804,1.362378,0.778271,1.2375,0.823389,0.447144,0.784717,1.437305,0.883008
1.244751,1.318872,0.716235,1.252002,0.851587,0.437476,0.751685,1.421997,0.874951
1.297119,1.464697,0.789551,1.270532,0.795996,0.444727,0.768604,1.453418,0.898315
1.253613,1.430859,0.7823,1.285034,0.820972,0.4552,0.746045,1.445361,0.895093
1.26731,1.435693,0.783911,1.31001,0.81936,0.449561,0.720264,1.43811,0.9104
1.353516,0.851587,0.638086,0.974048,0.474536,0.393164,1.015137,1.045752,0.856421
1.089258,0.582495,0.587329,0.926514,0.263452,0.342407,0.857227,0.962769,0.839502
1.529956,0.631641,0.642114,1.127124,0.572021,0.387524,1.117456,1.198022,0.909595
1.647583,0.585718,0.653394,1.144043,0.608276,0.386719,1.136792,1.160156,0.930542
1.641943,0.567187,0.659839,1.131152,0.596191,0.363354,1.125513,1.151294,0.912817
1.646777,0.623584,0.638892,1.180298,0.64856,0.393164,1.133569,1.201245,0.931348
1.654028,0.613916,0.629224,1.135181,0.630029,0.440698,1.121484,1.166602,0.924902
1.110205,0.631641,0.613916,0.932959,0.260229,0.360132,0.808887,0.893481,0.837085
0.894287,0.584912,0.58894,0.797607,0.236865,0.384302,0.700928,0.905566,0.863672
1.017554,0.543018,0.553491,0.851587,0.25459,0.36416,0.735571,0.922485,0.85481
0.949072,0.522876,0.50354,0.783105,0.244922,0.358521,0.751685,0.903955,0.862866
0.953906,0.572827,0.474536,0.822583,0.248145,0.36416,0.765381,0.933765,0.856421
0.963574,0.530933,0.617944,0.602637,0.22478,0.407666,0.472925,0.870117,0.653394
0.961963,0.884619,0.692871,1.17063,0.489038,0.38833,0.721875,1.050586,0.800024
0.956323,0.841113,0.682397,1.178686,0.469702,0.38269,0.713013,1.011108,0.799219
0.946655,0.845947,0.675952,1.219775,0.490649,0.377856,0.676758,1.03689,0.812109
0.937793,0.825,0.684009,1.198828,0.492261,0.374634,0.608276,1.006274,0.816943
0.933765,0.85481,0.682397,1.162573,0.468091,0.368994,0.644531,1.006274,0.803247
0.928125,0.783105,0.664673,1.159351,0.452783,0.3698,0.611499,0.984521,0.821777
0.942627,0.804858,0.687231,1.407495,0.836279,0.519653,0.792773,1.254419,1.009497
1.156128,0.730737,0.657422,1.119873,0.737988,0.529321,0.676758,1.154517,0.990161
1.168213,0.724292,0.697705,1.11665,0.746045,0.486621,0.707373,1.173853,0.999023
1.184326,0.718652,0.679175,1.152905,0.815332,0.552686,0.216724,0.547852,0.975659
1.388965,0.640503,0.543018,1.179492,0.493872,0.34563,1.113428,1.175464,0.970825
1.466309,0.651782,0.530127,1.206885,0.47937,0.357715,1.131958,1.188354,0.949878
1.595215,0.638086,0.513208,1.185132,0.478564,0.269092,1.205273,1.181103,0.876562
1.562988,0.610693,0.524487,1.209302,0.47937,0.308569,1.206885,1.149683,0.88623
1.925537,0.704956,0.76377,0.802441,0.651782,0.54624,0.961157,0.711401,0.591357
2.037524,0.711401,0.79519,0.975659,0.653394,0.539795,0.995801,0.706567,0.629224
2.045581,0.73396,0.794385,0.894287,0.605859,0.534155,0.979688,0.640503,0.580884
1.230249,0.716235,0.758936,0.646948,0.441504,0.57605,0.80647,0.596191,0.615527
1.233472,0.791968,0.697705,0.664673,0.484204,0.608276,0.762158,0.544629,0.643726
1.187549,0.68562,0.724292,0.634863,0.478564,0.607471,0.754102,0.565576,0.655005
1.181103,0.694482,0.71543,0.68562,0.493872,0.60022,0.791162,0.55188,0.646948
1.178686,0.668701,0.695288,0.621167,0.483398,0.609888,0.805664,0.552686,0.654199
1.132764,0.695288,0.706567,0.642114,0.4979,0.613916,0.816138,0.547046,0.655811
1.159351,0.675952,0.680786,0.631641,0.510791,0.524487,1.065894,0.626807,0.536572
1.898144,0.906372,0.783911,0.856421,0.693677,0.568799,0.864478,0.639697,0.584106
1.914258,0.779883,0.748462,0.999829,0.566382,0.538989,1.17627,0.750879,0.596191
1.940845,0.820972,0.774243,0.996606,0.625195,0.577661,1.130347,0.7823,0.657422
1.972266,0.838696,0.790356,0.96438,0.549463,0.539795,1.232666,0.713013,0.571216
1.255225,0.810498,0.754102,0.767798,0.431836,0.493066,0.883008,0.679175,0.569604
1.202856,0.80083,0.75813,0.84917,0.50918,0.514819,0.924097,0.696094,0.611499
1.064282,0.75249,0.708984,0.734766,0.438281,0.555103,0.923291,0.720264,0.675952
1.06831,0.866895,0.689648,0.825,0.48501,0.510791,0.824194,0.672729,0.735571
1.05542,0.788745,0.655005,0.858032,0.502734,0.497095,0.815332,0.670312,0.720264
1.040112,0.779883,0.652588,0.848364,0.504346,0.489844,0.822583,0.671118,0.71543
1.05542,0.788745,0.675952,0.862061,0.498706,0.511597,0.994189,0.663867,0.678369
1.639526,0.97727,0.80083,0.595386,0.657422,0.547852,0.794385,0.646948,0.713818
1.716064,0.835474,0.764575,0.744434,0.655811,0.516431,0.814526,0.613916,0.680786
1.792603,0.863672,0.757324,0.772632,0.617944,0.530933,0.83064,0.616333,0.688037
1.803882,0.820972,0.75813,0.768604,0.629224,0.518848,0.861255,0.645337,0.617944
1.843359,0.711401,0.717847,0.876562,0.596997,0.428613,1.050586,0.719458,0.638892
1.833691,0.717847,0.721875,0.899927,0.586523,0.425391,1.02561,0.713818,0.638086
1.83208,0.713818,0.72832,0.892676,0.583301,0.421362,1.058643,0.721875,0.647754
1.855444,0.717041,0.735571,0.932153,0.583301,0.410083,1.067505,0.712207,0.657422
1.853833,0.717847,0.729126,0.909595,0.608276,0.418945,1.065088,0.698511,0.631641
0.196582,0.848364,1.121484,0.344019,1.137598,0.968408,0.272314,0.944238,1.522705
0.197388,0.828223,1.138403,0.348853,1.234277,1.007886,0.276343,0.962769,1.452612
0.340796,0.998218,0.903149,0.462451,1.930371,0.904761,0.531738,0.992578,1.090063
0.194165,0.662256,0.683203,0.269897,1.201245,0.811304,0.244922,0.92168,1.126318
0.199805,0.693677,0.722681,0.250562,1.191577,0.810498,0.243311,0.895898,1.139209
0.207056,0.726709,0.696094,0.243311,1.159351,0.788745,0.240894,0.877368,1.135986
0.198193,0.708984,0.711401,0.24895,1.132764,0.783911,0.240088,0.846753,1.150488
0.199805,0.721875,0.695288,0.241699,1.326929,0.941016,0.320654,1.078784,0.779883
0.330322,1.23186,1.053809,0.357715,1.666113,1.000635,0.287622,1.131152,1.297925
0.339185,1.253613,1.111011,0.385107,1.560571,0.978882,0.244922,1.005469,1.469531
0.295679,1.214941,1.179492,0.489844,1.554126,1.019165,0.255396,1.140015,1.238306
0.352075,1.090063,1.173047,0.386719,1.654028,1.023193,0.255396,1.210913,1.330151
0.318237,1.337402,1.302759,0.401221,1.46792,0.995801,0.258618,1.17627,1.336597
0.348853,1.348682,1.289868,0.459229,1.500147,0.97727,0.255396,1.173047,1.303564
0.223169,0.939404,1.099731,0.337573,0.710596,0.933765,0.29165,0.837085,1.376074
0.223975,1.015137,1.182715,0.362549,1.034473,0.96438,0.273926,0.992578,1.591187
0.226392,0.869312,1.078784,0.326294,0.531738,1.041724,0.312598,0.812109,1.907007
0.23042,0.615527,1.219775,0.392358,0.335156,1.094092,0.332739,0.489038,1.882837
0.231226,0.664673,1.220581,0.385913,0.340796,1.091675,0.328711,0.572021,1.834497
0.228003,0.686426,1.21897,0.394775,0.357715,1.071533,0.338379,0.577661,1.879614
0.228003,0.679175,1.216553,0.391553,0.348853,1.09812,0.338379,0.596997,1.867529
0.223975,0.713013,1.228638,0.384302,0.348047,1.087646,0.331128,0.605859,1.836914
1.46792,0.749268,0.516431,0.957129,0.543823,0.368994,0.392358,0.858032,0.710596
1.574268,0.704956,0.498706,0.788745,0.555908,0.338379,0.39397,0.922485,0.737988
1.506592,0.788745,0.525293,0.875757,0.566382,0.353687,0.395581,0.98291,0.75813
1.566211,0.717041,0.483398,0.927319,0.613916,0.362549,0.385913,0.974854,0.775049
1.547681,0.708179,0.476147,0.997412,0.634863,0.373022,0.410889,1.00144,0.828223
1.566211,0.688037,0.471313,1.015137,0.660645,0.4125,0.424585,1.007886,0.831445
1.546875,0.617944,0.48501,0.98291,0.644531,0.414111,0.428613,0.986133,0.827417
1.542847,0.590552,0.468091,1.028027,0.651782,0.423779,0.435864,0.993384,0.827417
1.498535,0.585718,0.475342,1.023193,0.643726,0.424585,0.422974,1.050586,0.825806
1.522705,0.582495,0.472925,0.966797,0.671118,0.435864,0.452783,1.051392,0.826611
1.532373,0.571216,0.464062,0.976465,0.658228,0.420557,0.451172,1.034473,0.837085
1.40105,0.612305,0.4979,1.011108,0.651782,0.408472,0.456812,1.030444,0.812915
1.579102,0.599414,0.492261,1.021582,0.649365,0.407666,0.43103,1.035278,0.814526
1.544458,0.609888,0.504346,1.000635,0.66709,0.398804,0.419751,0.995801,0.807275
1.538818,0.608276,0.505151,0.989355,0.678369,0.427808,0.451172,1.023999,0.837891
1.422803,0.602637,0.501123,0.960352,0.595386,0.414917,0.47937,1.017554,0.816138
1.389771,0.610693,0.505151,1.005469,0.569604,0.407666,0.497095,1.060254,0.809692
1.446973,0.626807,0.511597,0.978076,0.576855,0.423779,0.44231,1.058643,0.807275
1.430054,0.649365,0.523682,0.837891,0.563159,0.39397,0.420557,1.087646,0.790356
1.104565,0.647754,0.525293,0.837891,0.575244,0.449561,0.374634,1.149683,0.887036
1.263281,0.63728,0.526904,0.7823,0.578467,0.443115,0.373022,1.107788,0.88623
1.131152,0.650171,0.512402,0.855615,0.563159,0.457617,0.428613,1.119067,0.882202
1.230249,0.658228,0.524487,0.862061,0.52771,0.441504,0.423779,1.11665,0.853198
1.193994,0.669507,0.529321,0.849976,0.540601,0.443115,0.431836,1.136792,0.870923
1.164185,0.663867,0.518848,0.874146,0.537378,0.447144,0.426196,1.132764,0.861255
1.17063,0.694482,0.545435,0.774243,0.531738,0.39397,0.426196,1.104565,0.866089
1.171435,0.684009,0.548657,0.743628,0.540601,0.385913,0.429419,1.128735,0.863672
1.175464,0.676758,0.538989,0.773438,0.548657,0.402026,0.427808,1.106982,0.851587
1.147266,0.674341,0.544629,0.777466,0.540601,0.4125,0.434253,1.121484,0.887036
1.07959,0.658228,0.532544,0.85481,0.555908,0.440698,0.380273,1.093286,0.836279
1.086841,0.66709,0.555103,0.89187,0.559937,0.410889,0.427808,1.123901,0.835474
1.03125,0.7396,0.55188,0.948267,0.590552,0.424585,0.41814,1.131152,0.851587
1.135986,0.667895,0.543018,0.892676,0.578467,0.445532,0.408472,1.156128,0.824194
1.218164,0.60022,0.46084,1.238306,0.808887,0.460034,0.567993,1.252002,1.015137
1.212524,0.601025,0.461646,1.185132,0.85481,0.480176,0.545435,1.227832,0.994189
1.276172,0.617944,0.449561,1.241528,0.875757,0.480981,0.552686,1.205273,0.985327
1.293896,0.625195,0.446338,1.257642,0.866895,0.476147,0.553491,1.193994,0.993384
1.294702,0.625195,0.44231,1.272949,0.851587,0.469702,0.556714,1.195605,1.004663
1.278589,0.621167,0.440698,1.25603,0.828223,0.452783,0.555103,1.18916,0.993384
1.275366,0.630029,0.435059,1.265698,0.839502,0.458423,0.552686,1.173853,1.003857
1.264893,0.633252,0.43667,1.278589,0.835474,0.466479,0.555908,1.173047,1.011108
1.274561,0.620361,0.439087,1.265698,0.85481,0.451978,0.556714,1.177881,1.00708
1.268115,0.621973,0.443115,1.268115,0.840308,0.457617,0.553491,1.180298,1.014331
1.290674,0.622778,0.439893,1.272143,0.84353,0.465674,0.544629,1.191577,1.01272
1.289062,0.622778,0.44231,1.28584,0.840308,0.465674,0.557519,1.181909,1.015137
1.283423,0.626807,0.427808,1.272143,0.84917,0.464062,0.572827,1.186743,1.008691
1.276978,0.621973,0.428613,1.273755,0.842725,0.459229,0.568799,1.163379,1.023193
1.28584,0.630835,0.427002,1.268115,0.860449,0.459229,0.545435,1.181103,1.023193
1.285034,0.623584,0.426196,1.286646,0.860449,0.448755,0.553491,1.178686,1.009497
1.278589,0.630835,0.439893,1.279395,0.858838,0.447144,0.575244,1.186743,1.018359
1.247168,0.620361,0.419751,1.294702,0.848364,0.435864,0.567993,1.190771,1.030444
1.248779,0.630029,0.423779,1.289868,0.824194,0.439087,0.572021,1.197217,1.021582
1.252002,0.626001,0.408472,1.297119,0.79519,0.434253,0.567993,1.165796,1.009497
1.264893,0.621167,0.426196,1.287451,0.789551,0.432642,0.580078,1.16499,1.023193
1.262476,0.626001,0.41814,1.283423,0.825,0.437476,0.575244,1.17627,1.022388
1.227026,0.621973,0.425391,1.311621,0.81936,0.418945,0.597803,1.260864,1.032861
1.23186,0.601025,0.430225,1.316455,0.824194,0.397192,0.610693,1.240723,1.006274
1.234277,0.617944,0.43103,1.250391,0.795996,0.406055,0.572021,1.231055,1.017554
1.241528,0.621973,0.435864,1.263281,0.825,0.416528,0.591357,1.21897,1.011914
1.244751,0.617944,0.43103,1.278589,0.845142,0.409277,0.580078,1.227832,1.00708
1.224609,0.607471,0.4125,1.255225,0.774243,0.400415,0.610693,1.251196,1.010303
1.241528,0.610693,0.420557,1.324512,0.835474,0.414111,0.609888,1.274561,1.013525
1.094092,0.609888,0.427002,1.315649,0.844336,0.422168,0.599414,1.282617,1.007886
1.05542,0.572021,0.426196,1.119067,0.693677,0.415723,0.617139,1.258447,1.016748
1.044141,0.554297,0.422168,1.128735,0.704956,0.414111,0.607471,1.272949,1.018359
1.037695,0.589746,0.420557,1.156128,0.72832,0.408472,0.620361,1.257642,1.011914
1.06106,0.592969,0.433447,1.196411,0.766992,0.420557,0.622778,1.252002,1.018359
1.060254,0.642114,0.426196,1.151294,0.723486,0.43667,0.593774,1.215747,1.019971
1.086035,0.621167,0.435059,1.198828,0.796802,0.432642,0.61311,1.264893,0.990161
1.048975,0.627612,0.44231,1.138403,0.700122,0.426196,0.616333,1.260059,1.019971
1.053809,0.595386,0.429419,1.149683,0.662256,0.427808,0.609082,1.23186,0.998218
0.992578,0.592969,0.474536,1.181909,0.70979,0.431836,0.607471,1.254419,0.968408
0.992578,0.580884,0.46084,1.102148,0.757324,0.448755,0.623584,1.253613,0.97002
0.906372,0.584106,0.450366,1.135986,0.754102,0.458423,0.638086,1.233472,1.00708
0.913623,0.545435,0.431836,1.235083,0.730737,0.456006,0.654199,1.218164,0.999023
0.903955,0.557519,0.471313,1.175464,0.729932,0.532544,0.454395,1.318066,1.069922
0.901538,0.638892,0.47937,1.111011,0.88623,0.577661,0.486621,1.353516,1.083618
0.769409,0.659839,0.48501,1.144043,0.900732,0.597803,0.468091,1.327734,1.059448
0.902344,0.663867,0.48501,1.131152,0.892676,0.59458,0.480176,1.329346,1.063477
0.879785,0.652588,0.476147,1.153711,0.899927,0.605859,0.480176,1.324512,1.058643
0.917651,0.656616,0.469702,1.117456,0.89187,0.592969,0.489038,1.316455,1.058643
0.916846,0.650171,0.476953,1.11665,0.893481,0.595386,0.464062,1.313232,1.053003
0.943433,0.649365,0.445532,1.099731,0.874146,0.601025,0.463257,1.303564,1.05542
0.915234,0.641309,0.451172,1.112622,0.883813,0.585718,0.472119,1.318872,1.060254
0.935376,0.690454,0.453589,1.109399,0.888647,0.608276,0.476953,1.324512,1.04978
0.866895,0.677563,0.456812,1.130347,0.89187,0.597803,0.548657,1.344653,1.057031
1.167407,0.76377,0.374634,1.71123,0.660645,0.228003,0.563965,0.918457,0.762964
1.172241,0.802441,0.378662,1.717676,0.675146,0.22478,0.52771,0.895898,0.725098
0.98291,0.716235,0.356909,1.483227,0.615527,0.390747,0.449561,0.998218,0.723486
0.904761,0.770215,0.396387,1.522705,0.561548,0.217529,0.522876,0.976465,0.809692
0.974048,0.804053,0.411694,1.440527,0.549463,0.223169,0.525293,1.036084,0.803247
0.924097,0.791162,0.402026,1.460669,0.547852,0.225586,0.539795,1.010303,0.798413
0.917651,0.81936,0.4125,1.452612,0.562353,0.221558,0.547852,1.011108,0.800024
0.912817,0.783911,0.40686,1.467114,0.547046,0.222363,0.534961,1.019165,0.808081
0.927319,0.779077,0.399609,1.455835,0.549463,0.221558,0.526099,1.010303,0.801636
0.919263,0.786328,0.403638,1.459863,0.542212,0.222363,0.497095,1.026416,0.802441
0.991772,0.79519,0.396387,1.413135,0.513208,0.22478,0.493066,1.010303,0.813721
0.896704,0.808081,0.417334,1.438916,0.530933,0.219946,0.528516,1.028833,0.812109
0.960352,0.854004,0.408472,1.444556,0.542212,0.239282,0.525293,1.028027,0.835474
0.971631,0.824194,0.421362,1.421191,0.571216,0.232031,0.526099,1.028027,0.816943
0.965991,0.804053,0.401221,1.409912,0.568799,0.219946,0.526099,1.035278,0.810498
0.979688,0.825,0.414917,1.405884,0.579272,0.245728,0.498706,1.019971,0.833057
0.999023,0.854004,0.405249,1.381714,0.580884,0.244922,0.513208,1.015942,0.825806
0.982104,0.846753,0.409277,1.392993,0.58894,0.244116,0.505957,1.003052,0.818555
0.976465,0.858032,0.413306,1.399439,0.578467,0.239282,0.500317,1.003052,0.817749
0.999829,0.845142,0.410083,1.404272,0.572021,0.238477,0.497095,1.020776,0.818555
0.991772,0.846753,0.409277,1.424414,0.587329,0.229614,0.514014,1.014331,0.804858
0.999023,0.862866,0.423779,1.402661,0.574438,0.228809,0.505957,1.018359,0.805664
0.997412,0.861255,0.417334,1.40105,0.584106,0.219141,0.505151,1.013525,0.822583
0.992578,0.872534,0.41814,1.412329,0.578467,0.221558,0.514014,1.024805,0.789551
1.005469,0.880591,0.423779,1.400244,0.578467,0.221558,0.519653,1.000635,0.787939
0.982104,0.858838,0.432642,1.389771,0.572021,0.219946,0.521265,0.97727,0.784717
0.986133,0.864478,0.417334,1.402661,0.567993,0.215918,0.509985,0.986133,0.801636
0.989355,0.878174,0.426196,1.426831,0.568799,0.215112,0.511597,0.986133,0.822583
0.983716,0.88623,0.422168,1.398633,0.559131,0.216724,0.521265,0.986938,0.818555
0.986938,0.893481,0.432642,1.388965,0.557519,0.215918,0.506763,0.974854,0.796802
0.978882,0.877368,0.430225,1.377686,0.542212,0.221558,0.517236,0.989355,0.816138
1.756348,0.962769,0.462451,1.265698,0.543823,0.213501,0.601025,0.949878,0.716235
1.792603,0.775049,0.426196,1.354321,0.713818,0.228809,0.584106,0.976465,0.646948
